REF_DATE,GEO,DGUID,Financial market statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
08-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
09-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
10-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
11-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
12-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
13-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
14-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
15-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
16-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
17-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
18-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
19-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
20-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
21-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
22-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
23-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
24-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
25-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
26-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
27-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
28-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
29-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
30-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
31-12-2012,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
01-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
02-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
03-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
04-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
05-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
06-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
07-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
08-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
09-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
10-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
11-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
12-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
13-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
14-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
15-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
16-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
17-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
18-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
19-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
20-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
21-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
22-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
23-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
24-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
25-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
26-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
27-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
28-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
29-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
30-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
31-01-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
01-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
02-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
03-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
04-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
05-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
06-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
07-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
08-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
09-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
10-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
11-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
12-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
13-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
14-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
15-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
16-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
17-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
18-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
19-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
20-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
21-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
22-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
23-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
24-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
25-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
26-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
27-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
28-02-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
01-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
02-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
03-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
04-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
05-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
06-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
07-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
08-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
09-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
10-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
11-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
12-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
13-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
14-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
15-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
16-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
17-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
18-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
19-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
20-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
21-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
22-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
23-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
24-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
25-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
26-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
27-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
28-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
29-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
30-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
31-03-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
01-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
02-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
03-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
04-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
05-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
06-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
07-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
08-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
09-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
10-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
11-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
12-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
13-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
14-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
15-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
16-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
17-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
18-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
19-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
20-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
21-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
22-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
23-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
24-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
25-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
26-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
27-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
28-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
29-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
30-04-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
01-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
02-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
03-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
04-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
05-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
06-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
07-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
08-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
09-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
10-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
11-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
12-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
13-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
14-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
15-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
16-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
17-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
18-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
19-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
20-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
21-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
22-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
23-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
24-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
25-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
26-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
27-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
28-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
29-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
30-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
31-05-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
01-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
02-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
03-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
04-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
05-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
06-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
07-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
08-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
09-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
10-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
11-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
12-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
13-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
14-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
15-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
16-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
17-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
18-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
19-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
20-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
21-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
22-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
23-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,,..,,,3
24-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
25-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
26-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
27-06-2013,Canada,2016A000011124,"Operating band, low",Percent,239,units,0,v39076,1.36,0.75,,,,3
